exogenous,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar,cdar
win,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
lag,1,1,1,1,1,3,3,3,3,3,6,6,6,6,6,9,9,9,9,9,12,12,12,12,12,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25,30,30,30,30,30,1,1,1,1,1,3,3,3,3,3,6,6,6,6,6,9,9,9,9,9,12,12,12,12,12,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25,30,30,30,30,30,1,1,1,1,1,3,3,3,3,3,6,6,6,6,6,9,9,9,9,9,12,12,12,12,12,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25,30,30,30,30,30,1,1,1,1,1,3,3,3,3,3,6,6,6,6,6,9,9,9,9,9,12,12,12,12,12,15,15,15,15,15,20,20,20,20,20,25,25,25,25,25,30,30,30,30,30
measures,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS,Ros,MSPE_adj,pvalueCW,ratio of success,pvalueRoS
endogenous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AG1,-0.03529833391451653,0.017067099463442228,0.49319154295639234,0.4175824175824176,0.9864943578502956,-0.04535183866120018,0.07819931020515589,0.46883475535776675,0.42777777777777776,0.9710982027552655,-0.010643870482494266,0.8887907901019042,0.18705776324358814,0.4519774011299435,0.8797067341646025,-0.04076192940125356,0.8508493247744182,0.1974265289030256,0.4425287356321839,0.9299753862243743,-0.037625657034812354,-1.7986692377609597,0.963964491094623,0.43859649122807015,0.9357341498967566,-0.005480653338767683,1.1211034448411363,0.13112191626109704,0.4642857142857143,0.7797552484079627,-0.022670635034264253,-0.5945463541502969,0.7239266258070115,0.4785276073619632,0.6859220297475277,-0.03481240007343156,-1.284588901836013,0.9005320105358048,0.4240506329113924,0.9719800545358682,-0.06396815005133205,-0.7847787374136854,0.7837083456565095,0.43790849673202614,0.9381015244547422,-0.014311905671388292,-0.34953101026808137,0.6366546528680154,0.5031446540880503,0.4345320858920839,-0.04149371783117872,-0.47900063882423205,0.6840309129047785,0.4968152866242038,0.5186696006760911,-0.016963954496501676,0.7762161203254888,0.21881069473667303,0.5064935064935064,0.4141241409921067,-0.07967336060740138,-1.974688527034962,0.9758482471438441,0.4304635761589404,0.9568511032550253,-0.01556087163398745,-0.6218996342769344,0.7329960671871153,0.46621621621621623,0.8165397000295049,-0.018159621523189395,0.11890637158683906,0.4526747668910788,0.4689655172413793,0.8153663258796793,-0.008580257326614271,0.08373058475859829,0.46663531970100136,0.4857142857142857,0.6402846552298185,-0.008013645464649777,-0.03765482021748974,0.5150185506643319,0.5111111111111111,0.3690867122013328,-0.04072430958129414,-1.3099050794369205,0.9048860257007373,0.47692307692307695,0.6913207370165375,-0.01765684261151157,-0.7296382505209108,0.7671943325455989,0.45588235294117646,0.8612325782466004,-0.027993522065034693,-0.8439337240676156,0.800646779104889,0.4552238805970149,0.8494101831749057,-0.00012474418329988524,0.9075058743330301,0.1820696722307089,0.4961832061068702,0.5136487331799062,-0.045012760436063726,-1.073824874153588,0.8585494103669529,0.4765625,0.7104873553840636,-0.014373616019330404,-0.710000669051471,0.7611481393562536,0.448,0.9007831731094058,-0.03243710352181095,-1.5777540430262351,0.942688937280792,0.45901639344262296,0.8171360416500275,-0.002478779721032831,0.7038679902591909,0.24075749369025656,0.5042735042735043,0.41151609405357803,-0.007708210116653902,-0.11157532334564457,0.5444199305284543,0.4732142857142857,0.6616076616287823,-0.018398080451038856,-1.113431831681375,0.8672384949009162,0.4485981308411215,0.8695358458462276,-0.01870536521069721,-0.7473968850307307,0.7725879874404048,0.4778761061946903,0.5817647855305892,-0.005948494736502941,0.041591749923286875,0.4834120750799443,0.38738738738738737,0.9906254072098398,0.005074983215468065,0.8466571267484793,0.198593131110814,0.46296296296296297,0.7735818622391618,-0.07865286838282248,-1.5370018493759614,0.9378535717536978,0.42857142857142855,0.9353649067932915,-0.010209129235175363,-0.8909277285440746,0.8135160282769287,0.3627450980392157,0.9987719929684508,-0.00821556235706944,-0.5421697617622543,0.7061492179769769,0.40404040404040403,0.9912468468887872,-0.006339267737585308,0.4347890001969489,0.33185779495244194,0.4574468085106383,0.8363693391347399,-0.01459191939208293,-0.8614094235917926,0.8054937061459065,0.43820224719101125,0.9224430040845291,-0.01835616943645757,-1.579817618020365,0.9429256801409759,0.38095238095238093,0.9969034326221595
AG2,0.017556809853846667,1.9220401794709114,0.027300351107125587,0.5054945054945055,0.6576964768011593,-0.0035723449668867424,1.2397107681281805,0.10754119642291415,0.5388888888888889,0.2873889793051032,-0.007524949415753213,1.8205002896628932,0.034341426092157845,0.5141242937853108,0.5702973017771886,0.0032494802819627022,1.7117322444033019,0.04347301176424456,0.5057471264367817,0.6517721251360047,-0.018591183982621384,-0.7993694564087247,0.7879618921980921,0.49122807017543857,0.85987737981797,-0.006641597118256515,0.8508953986938831,0.1974137305482384,0.5,0.8814934259752835,-0.015896068388803863,0.44059810031745844,0.32975198918262427,0.49693251533742333,0.9307352728792074,-0.06807465923295264,-1.0276320824562977,0.8479385365766734,0.5316455696202531,0.47002694171288606,-0.051483765069157306,-0.9864111315219285,0.8380342975709691,0.48366013071895425,0.934972247713071,-0.014578276534735979,0.046896757180916446,0.48129775632355554,0.5031446540880503,0.8436991387784418,0.01517415918646925,1.7185428623779435,0.042848821678761695,0.554140127388535,0.17834525587288985,-0.007992222686771466,1.3183133006534655,0.09369939514440495,0.551948051948052,0.18723253095389136,-0.0041189893994351134,1.217020727224267,0.11179816488797356,0.5165562913907285,0.5731626162109336,-0.003947310717292263,0.2891902300347142,0.38621790395038513,0.5,0.9362462991506316,-0.012056047612058585,-0.040367790713288686,0.5161000457020928,0.5241379310344828,0.8227937084938497,-0.004763708195158145,0.5736909599896887,0.28308847337613785,0.5428571428571428,0.4007148686384805,-0.0371650708477389,-0.8983090108335837,0.8154895850340542,0.5333333333333333,0.5666868794659239,-0.017176478300518383,0.11894233741835578,0.4526605197062843,0.5153846153846153,0.780045799947753,-0.015914746571831895,-0.6394806779067252,0.7387448602424922,0.5147058823529411,0.7307001003913896,0.018328438679177883,1.6338853845433372,0.05114145958462357,0.5522388059701493,0.19313333507668462,-0.004676631771672657,1.0791643016310524,0.14025724522777105,0.5648854961832062,0.12529698068134554,-0.0012831464647655721,1.0766364736433087,0.14082135146474384,0.5390625,0.5032014322239398,0.004032848565782676,0.7163177069238793,0.23689759783335218,0.528,0.8734208505038616,-0.02139032886165837,-0.6532199154247417,0.7431927435689741,0.5163934426229508,0.8833177508572685,-0.008472608470620369,0.49614822720057117,0.3098949176797604,0.5384615384615384,0.6167807183914696,-0.0337466192211171,-0.915849054446139,0.8201269647150742,0.5446428571428571,0.5849685764620378,-0.0154760167975041,-0.039243080773575224,0.5156517067087507,0.5046728971962616,0.7675687405936921,0.005883759727081883,0.8961681112754795,0.18508149209962543,0.5663716814159292,0.21580225131461184,0.021208019772402165,1.736878600722311,0.041204300678202244,0.6036036036036037,0.024638139458787345,0.005912615503698815,1.2517934821381829,0.10532256288639497,0.5277777777777778,0.43977158584368614,-0.0028170371047626652,0.49302571135328255,0.3109972101367895,0.5238095238095238,0.5158675011007482,0.001042640540994233,0.4762077740011513,0.3169631808205057,0.5,0.7724236676872587,-0.014436137229310253,-0.5206000944165561,0.6986773082258312,0.5050505050505051,0.822144850920696,-0.0031012724407366576,0.580787628965583,0.2806917968865048,0.5425531914893617,0.39977282894534183,-0.030429113457777657,-1.0427902189447522,0.8514772688186584,0.5393258426966292,0.6604136541510663,-0.031429553788927755,-1.336574934327677,0.9093192872779742,0.5,0.96952543063791
AG3,0.005271978091066276,1.3867952254254226,0.0827521067182233,0.5439560439560439,0.14349564640602208,-0.01854427022043348,-0.13821851598693818,0.5549661390464189,0.5888888888888889,0.009962095379553726,-0.03316383996843775,-0.3278678366461414,0.6284942033352515,0.559322033898305,0.06710271653097122,-0.002087081155992543,1.7434482648750993,0.04062767188531213,0.5574712643678161,0.06866603332039489,-0.022690571737099097,0.11603459432518552,0.45381256232900413,0.5847953216374269,0.015278683629937118,-0.008027000919981875,0.7801888915125349,0.2176398499589529,0.5416666666666666,0.19181821437630509,-0.008104643111701115,0.9587288798506851,0.16884767281731528,0.5521472392638037,0.14737566306577876,-0.0379037637816948,-1.6448977577498138,0.9500045512929575,0.5443037974683544,0.3167173910650374,-0.043911936870136614,-0.7645691802355036,0.7777359363758397,0.5228758169934641,0.4706427477535178,-0.009977246103618942,0.29011780030924356,0.38586305923618147,0.5471698113207547,0.21872562967454756,-0.007975606377573108,0.35002524851450384,0.3631598746049022,0.554140127388535,0.17019549129988742,-0.022656918601419163,-0.5824678184921156,0.7198741939362754,0.5714285714285714,0.06923264654610817,-0.0073416009533116,1.0273572448509476,0.15212613806724118,0.5629139072847682,0.09225787437565058,-0.0007457077051891137,0.8852008656277194,0.18802415277677353,0.5675675675675675,0.10565774295069064,-0.011073954828394461,-0.3290059902333077,0.6289244198409202,0.5724137931034483,0.11788753513891881,-0.0034491102196470003,0.6236219309900028,0.2664379521730802,0.5428571428571428,0.313490037489068,-0.018242964546756557,-1.0955455873711006,0.8633611574804916,0.5555555555555556,0.39781683721527694,-0.012977581125672266,0.19075751113134995,0.42435778926665746,0.5461538461538461,0.5692092482870812,-0.010645504361854075,-0.021798892809069246,0.5086958113057565,0.5367647058823529,0.4401828542112217,-0.010418013223082223,0.028326063916498216,0.48870104646905477,0.5597014925373134,0.23046273437997233,-0.0180266874199857,-0.3716057959385094,0.6449068134373749,0.5648854961832062,0.2503387155654093,-0.010636397010716614,0.6593958243951933,0.2548208113984076,0.5625,0.2683213851685412,0.01062964801837818,1.305200611170237,0.09591227307313999,0.544,0.5110191037838031,-0.016415970533445456,-0.7994833391242532,0.7879948981957291,0.5573770491803278,0.5050982304201734,-0.008389721453325505,0.531505023835671,0.29753443044026084,0.5555555555555556,0.4713336147859306,-0.015822293933717146,-1.795243197046818,0.9636925195906467,0.5535714285714286,0.8322708561106208,-0.0110462150425783,0.15458748672246878,0.4385732677755976,0.5327102803738317,0.6855654966214897,-0.0017330180472197032,0.527550458959591,0.2989056928190197,0.5486725663716814,0.46584018693134077,-0.00599084097340663,0.1312525536060491,0.4477877618683894,0.6036036036036037,0.08080172496328486,-0.013811044709442388,-0.4119456540132193,0.6598103714289806,0.5277777777777778,0.6958905573211983,-0.01791778784840603,0.1717425697710962,0.4318199585857898,0.580952380952381,0.11607031387182931,0.005467851472135021,0.8648605015374398,0.19355767957352787,0.5588235294117647,0.23716945512015608,-0.01411834862003869,-1.0902384886510836,0.8621959484489986,0.5757575757575758,0.2070417457829392,0.00016387671063211595,0.7033121753327667,0.2409306123633017,0.5851063829787234,0.24381336923928543,-0.012797076090577564,-1.5689467927233907,0.9416698313067178,0.550561797752809,0.7540671830305424,-0.019094829074122188,-0.5949285255966846,0.7240543757103097,0.5833333333333334,0.6097206411740308
AG4,0.015985043251633524,1.5369754500098642,0.062149660677059404,0.5054945054945055,0.5234804208578863,-0.028901875642985964,-0.585457126927408,0.7208798068346649,0.4777777777777778,0.8152006124739944,-0.030479639338761633,-0.23106006808327104,0.5913659316119114,0.4745762711864407,0.855148533649376,-0.00973329276664514,0.980783453540424,0.1633497697901225,0.4885057471264368,0.6963370407363211,-0.033600812938465285,-0.12729901532767066,0.5506481301889045,0.5263157894736842,0.3261300788528221,-0.021299675284832453,-0.13305640594179638,0.5529256142337327,0.4880952380952381,0.7706266335120695,-0.0046749023643253285,1.374512853940346,0.08464126125879612,0.50920245398773,0.6043751676219568,-0.022310163745936862,-0.8279048351572753,0.796137801773553,0.5443037974683544,0.3167173910650374,-0.035413003557591916,0.12368914784648732,0.45078070221928024,0.48366013071895425,0.800519742220501,0.0050684143853017005,0.7879274109691012,0.21536958329460987,0.5283018867924528,0.42461938889554174,-0.010167127233271955,-0.029531175315780974,0.5117795222639843,0.535031847133758,0.35187957414957727,-0.0226938547210902,-0.730676874442842,0.7675117279651377,0.4935064935064935,0.7638711388574275,-0.0316458399624866,-0.31157939030455867,0.6223199004026454,0.5165562913907285,0.4847422739045789,-0.013119079320943916,0.34984659469385393,0.3632269142298352,0.5337837837837838,0.3930449758084047,-0.01289174530666437,-0.7755947003844617,0.7810058347536428,0.503448275862069,0.8362054121296437,0.005470391681850817,1.103180131064261,0.1349744739782075,0.4857142857142857,0.9142415240127071,-0.0169200278966255,-0.8971052164362818,0.8151686122710535,0.5037037037037037,0.9465720929576605,-0.008511951916339022,0.4929631476657201,0.31101931338889555,0.5307692307692308,0.5945330389957374,0.010716140282837516,1.2714214405283817,0.10178937951696665,0.5147058823529411,0.6972120897066483,-0.013909167404078993,-0.5041825074426207,0.6929334342076391,0.5223880597014925,0.6060089114156525,-0.015393387714951245,-0.5710967264824586,0.7160329612665046,0.4732824427480916,0.9533755986884686,-0.018230652805502512,-0.05977078630606567,0.5238309034428887,0.5,0.7740103614133684,-4.952460601947983e-05,0.7369018609908813,0.23059101612383393,0.568,0.12036411465352159,-0.018241460353039418,-1.1543973152806153,0.8758313423256696,0.5491803278688525,0.193351471589581,-0.012765171496040395,0.6314640668932582,0.26386856853758967,0.5470085470085471,0.29172590264038134,-0.011669278239895498,-0.9074929237106723,0.81792690507607,0.5178571428571429,0.7078829629422307,-0.007602806591779254,0.4492568309956684,0.3266231975337708,0.5327102803738317,0.49439692238779154,0.00876492887645619,1.183987643313928,0.11820897712550615,0.5132743362831859,0.6720571095656717,-0.010036169870748957,-0.4220190488838827,0.6634944432377857,0.5765765765765766,0.08258061705102016,-0.00835801040785511,-0.4448173912527515,0.671774137408254,0.5185185185185185,0.660935928951535,-0.015560217913477059,-0.12789787516239542,0.5508851036940912,0.5333333333333333,0.3958555472991634,-0.0019210078496838534,0.42845335301158954,0.33416054401698003,0.5686274509803921,0.08782112293340938,-0.013757718020721565,-1.1939632606389703,0.8837538301214074,0.5555555555555556,0.25929184091060997,-0.003555929313918904,0.5760010677633798,0.2823072299349114,0.5957446808510638,0.1010328988715763,-0.007599759421024643,-0.5960586079285468,0.7244319626732382,0.5393258426966292,0.786002920676403,-0.018098093671407245,-0.03694708305071002,0.5147364007454642,0.5357142857142857,0.817160838756489
AG5,-0.022017942080881925,-0.7409031800875556,0.7706239264087741,0.4340659340659341,0.9928325734219219,-0.03945111425163805,0.16987423177888644,0.43255452330949595,0.42777777777777776,0.9939432130603357,-0.009239303608867377,1.344499562266183,0.08939344894036783,0.4745762711864407,0.861543347116783,-0.033870132088712035,0.6869841230885473,0.24604636676546288,0.5,0.6370583161802438,-0.04104645728866374,-2.0042613160212968,0.9774789622979333,0.4502923976608187,0.9697918465251697,-0.010366083398269943,0.8287098669897337,0.20363430054914433,0.49404761904761907,0.7455053787156045,-0.025665132101001964,-1.0257270305296737,0.8474898652694975,0.5153374233128835,0.5434230412180804,-0.04768094056822414,-1.8761458826326558,0.9696823746023236,0.43037974683544306,0.9882745866185751,-0.056335844391945056,-0.602209417647553,0.7264826261919223,0.5032679738562091,0.6303526963151299,-0.004744755204025619,-0.24824330775786027,0.59802691997383,0.49056603773584906,0.7953078781706999,-0.028618280827148013,0.13694896804072398,0.4455355662689261,0.5031847133757962,0.784924100808374,0.011261881419328712,1.7191067797541026,0.04279746526381378,0.525974025974026,0.41420388928850627,-0.04407170756890566,-1.553790215184092,0.9398827673497717,0.46357615894039733,0.8470402989824191,-0.016514517577244314,-0.9451456307045124,0.8277077339261667,0.5067567567567568,0.7387222810407542,-0.012844984934803572,0.1219285954936911,0.45147778432720753,0.503448275862069,0.8300445782444927,-0.007708600010025046,-0.08562517719695323,0.5341178082754603,0.5,0.7751411719838078,-0.0192453868544209,-0.7488240627868871,0.7730183727881352,0.5481481481481482,0.3255679804074384,-0.03459844560301839,-1.9262401782912137,0.972962804432396,0.5076923076923077,0.71457853516694,-0.004137962521485239,-0.31966407079845127,0.6253885004597768,0.4852941176470588,0.9085688507026368,-0.025388381700917062,-0.45765996994412483,0.6764016242929666,0.4925373134328358,0.8324520713377235,0.00011074282326273277,1.2129754701086906,0.11256959956095947,0.48854961832061067,0.734509739188542,-0.02032448600960124,-0.6842328795872339,0.7530859384155084,0.5,0.7117838310664419,-0.014693949174356735,-1.1933930687884948,0.8836422658805615,0.496,0.8478630983134385,-0.010621218802681742,-0.21795568894180548,0.5862681817518491,0.4672131147540984,0.9491516577981498,-0.013855228699912292,-0.46355364923222975,0.6785162154333608,0.5213675213675214,0.5743396345223863,-0.008190575024817237,-0.3573738375431602,0.6395940200303002,0.5357142857142857,0.5,-0.00897361329246471,-0.35446927107990917,0.6385063854542284,0.5233644859813084,0.5880788616989806,-0.008779207909216824,-0.8774495802596701,0.8098787533485041,0.4778761061946903,0.8985328207117196,-0.00754681951690217,0.07265190361545265,0.4710415613509168,0.46846846846846846,0.8896736854270958,0.0048662215623561655,0.9974063981331242,0.15928364349416957,0.5092592592592593,0.5131466601779471,-0.04710832811479149,-1.5065416196166768,0.9340359043259346,0.5142857142857142,0.5662893684762549,-0.009996616629584176,-2.2454704236495746,0.9876310255639159,0.47058823529411764,0.955891229479106,-0.006690777787737412,-0.38663813487692145,0.6504879390681384,0.48484848484848486,0.870015914194393,-0.01542878679853188,-0.6020598669441355,0.7264328561173554,0.5212765957446809,0.7493452953053834,-0.023525202633438713,-2.2984713660486764,0.9892325121130453,0.5056179775280899,0.8109656320010797,-0.014021601905860104,-1.155903470073752,0.8761396784408205,0.5,0.8336744155882772
AG6,-0.017596631324280576,-1.1589320360650808,0.8767580553675363,0.5604395604395604,0.3819362727439205,0.0019662251322893898,1.4967923412593438,0.06722364986870943,0.5444444444444444,0.59200140660488,-0.021759238832806505,-0.34770412046334065,0.635968799071166,0.519774011299435,0.7085213105729117,0.06095258154659278,2.4913172958344196,0.006363520255776356,0.5402298850574713,0.43420093650911584,-0.011491225698466279,0.9110865459440036,0.18112488737276444,0.5555555555555556,0.28122469168260644,-0.00801072894382826,0.887356684436483,0.1874434481268712,0.6190476190476191,0.008606016303306263,-0.01618290143371781,0.18367310892140082,0.4271349529755266,0.5214723926380368,0.7280358627936356,-0.07830903729749306,-1.1198834740405148,0.868618289250345,0.5189873417721519,0.7280064848663692,-0.036315971909206324,-1.532626113354894,0.9373159982038006,0.5424836601307189,0.4841269880903599,-0.006573984834044921,-0.42034101815907343,0.6628818254336554,0.5345911949685535,0.8139233375912402,-0.012284007991441026,0.0026745982079294487,0.4989329909639084,0.5286624203821656,0.9760446772915085,-0.010796233347995843,-0.06283942147069695,0.5250528129550014,0.5584415584415584,0.5920942867868353,0.03185801461627702,2.2160441994501303,0.013344237614095089,0.5298013245033113,0.7331963101853759,-0.009482637181710496,0.42915007731029564,0.3339070054947083,0.5405405405405406,0.8204877671505041,-0.019327890545379978,-0.5088182928524712,0.6945602020216801,0.5448275862068965,0.8671536927737178,-0.027638959743120584,-0.916210000843214,0.820221619448001,0.5285714285714286,0.9899646459715964,-0.013567185852981778,-0.6309955909527052,0.7359782963439305,0.5259259259259259,0.9114664710553382,-0.0270733607723308,-1.0475747605760792,0.8525827144765531,0.5230769230769231,0.9553744608174269,-0.007425048904461162,-0.5417371468550877,0.7060002021293259,0.5588235294117647,0.5620094361742982,-0.006214494488536948,-0.09103663948360377,0.5362682610893708,0.5597014925373134,0.3811201789438179,-0.007606943390500609,-0.20035316196372535,0.5793978059648357,0.5190839694656488,0.9469764691805631,0.019552041441989076,1.8321699254571964,0.03346305402353722,0.5546875,0.6332432863309998,-0.001935186693849733,0.6042280839047793,0.27284600593566677,0.544,0.75654305384631,-0.019177651463115675,-1.2653713710196126,0.8971308835453138,0.5737704918032787,0.6526087461538265,-0.024492141941196977,-0.995959525545858,0.8403650944043275,0.5811965811965812,0.8710689462300156,-0.013569192720763734,-1.1278650067530178,0.8703115328399899,0.5892857142857143,0.7569373980320875,-0.020140763661086414,-1.139784650211035,0.8728119848920524,0.5981308411214953,0.7126145883429866,-0.009498701075017602,-0.7845621090339303,0.7836448233594355,0.5929203539823009,0.8591541823196429,,,,,,-0.006153176384808612,-0.39655408064313724,0.6541518399229401,0.5555555555555556,0.984229492395355,0.02552748922985526,2.069194940062534,0.01926389867761691,0.638095238095238,0.06161893312609035,-0.0035293490034431496,0.19382802281024752,0.42315527203502734,0.5686274509803921,0.9502198056628456,-0.00967914135161152,-1.2453306665704638,0.8934948862170344,0.6060606060606061,0.7873691771503177,-0.01480650840083575,-0.6144268580680041,0.7305333538921192,0.6063829787234043,0.5717163857608267,-0.0086289662630199,-0.3574594365350153,0.6396260560743668,0.5730337078651685,0.7414629956136662,-0.01746144050785814,-1.7029573431082257,0.955711974238063,0.5833333333333334,0.7980162176171683
